,x0,y0,size : 0,x1,y1,size : 1,x2,y2,size : 2,x3,y3,size : 3,x4,y4,size : 4,x5,y5,size : 5
1519,1573.5,376.5,,1628.5,543.5,,1169.5,261.0,,1061.5,121.5,,593.0,250.5,,1233.0,649.5,
1520,1573.5,376.5,,1628.5,544.5,,1169.5,261.5,,1061.0,120.5,,593.5,249.5,,1232.0,648.5,
1521,1574.0,376.0,,1629.0,545.0,,1168.5,260.0,,1062.0,120.5,,593.5,249.5,,1232.0,648.5,
1522,1574.5,376.5,,1628.5,544.5,,1168.5,260.0,,1062.0,120.0,,593.0,249.5,,1231.5,650.0,
1523,1574.0,376.0,,1628.5,545.5,,1169.5,259.5,,1062.0,120.5,,592.0,249.5,,1231.5,649.0,
1524,1573.0,375.5,,1628.5,546.5,,1172.5,259.5,,1062.0,120.5,,592.0,249.5,,1230.5,648.5,
1525,1573.0,376.0,,1628.0,547.0,,1172.5,260.5,,1062.0,120.5,,591.5,249.0,,1230.5,648.5,
1526,1574.0,375.0,,1627.5,546.5,,1172.5,260.0,,1061.5,120.5,,591.5,249.0,,1229.5,647.0,
1527,1574.0,375.0,,1627.0,547.0,,1172.5,261.0,,1061.5,121.0,,592.5,249.0,,1230.0,646.0,
1528,1574.5,375.0,,1627.5,546.5,,1170.5,261.5,,1061.0,121.5,,591.5,250.0,,1230.5,646.0,
1529,1574.5,375.0,,1628.5,546.5,,1169.5,261.5,,1062.5,121.5,,591.5,248.0,,1230.0,647.0,
1530,1573.0,374.5,,1629.5,548.5,,1170.5,261.0,,1062.5,121.0,,592.0,248.0,,1229.5,647.0,
1531,1573.5,375.0,,1630.5,548.5,,1170.5,261.0,,1063.0,120.5,,592.0,250.0,,1230.5,647.0,
1532,1573.5,374.5,,1630.5,547.5,,1170.5,260.5,,1063.0,119.5,,592.5,249.0,,1230.5,647.0,
1533,1573.5,374.5,,1630.5,547.5,,1170.5,260.5,,1062.5,119.5,,593.5,250.0,,1229.0,646.5,
1534,1574.0,375.0,,1628.5,547.5,,1170.5,261.0,,1063.0,120.0,,593.0,250.0,,1231.5,646.5,
1535,1573.5,376.5,,1628.5,547.5,,1170.5,260.5,,1063.5,121.0,,592.5,250.0,,1232.0,645.0,
1536,1573.5,375.5,,1627.5,547.5,,1169.5,260.5,,1063.0,121.5,,591.5,249.0,,1233.0,644.5,
1537,1573.5,375.5,,1628.5,548.5,,1168.5,261.5,,1062.5,121.0,,592.5,250.0,,1234.0,645.0,
1538,1574.0,375.0,,1628.5,548.5,,1167.5,260.5,,1062.5,121.0,,592.5,251.0,,1234.0,645.5,
1539,1573.5,375.0,,1627.5,548.5,,1167.5,260.5,,1061.0,121.0,,592.0,251.0,,1234.5,646.0,
1540,1573.0,375.0,,1628.5,547.5,,1168.5,260.5,,1062.0,121.0,,591.0,250.5,,1234.5,646.0,
1541,1574.5,375.5,,1628.5,548.5,,1168.5,260.0,,1062.0,121.0,,591.0,249.5,,1233.5,645.5,
1542,1573.5,375.0,,1628.5,548.5,,1169.5,260.0,,1061.5,121.0,,591.0,248.5,,1233.5,645.0,
1543,1573.5,375.5,,1627.5,548.0,,1170.5,257.5,,1062.0,122.0,,591.0,248.5,,1233.5,644.0,
1544,1573.5,375.5,,1627.5,547.5,,1169.5,258.5,,1062.0,122.0,,591.0,249.5,,1232.5,644.5,
1545,1573.5,376.5,,1627.5,547.0,,1170.5,260.5,,1062.0,122.0,,591.0,249.5,,1232.0,644.5,
1546,1573.5,376.0,,1626.5,547.5,,1170.5,260.0,,1062.0,121.0,,591.0,248.5,,1231.5,645.0,
1547,1573.5,375.5,,1626.5,547.5,,1169.5,259.5,,1061.5,122.0,,590.0,248.5,,1231.5,645.5,
1548,1573.0,375.0,,1625.5,546.5,,1169.5,259.5,,1061.5,122.5,,591.0,247.5,,1231.5,646.0,
1549,1574.0,375.5,,1625.5,546.5,,1169.5,261.0,,1062.0,122.0,,592.0,247.5,,1231.5,646.5,
1550,1574.0,377.0,,1625.5,546.5,,1169.5,260.5,,1061.0,122.0,,592.0,248.5,,1232.5,645.0,
1551,1573.0,376.0,,1624.5,547.5,,1168.5,260.5,,1061.0,122.0,,592.0,248.5,,1232.5,645.0,
1552,1574.0,376.0,,1625.5,547.5,,1168.5,261.0,,1061.0,122.0,,591.5,248.0,,1232.5,645.5,
1553,1573.0,376.0,,1625.5,546.5,,1167.5,261.0,,1060.5,122.5,,591.0,247.0,,1232.5,645.0,
1554,1573.0,375.5,,1624.5,546.5,,1166.5,263.0,,1061.5,124.0,,591.5,246.0,,1232.5,646.5,
1555,1573.0,375.0,,1623.5,546.5,,1166.5,263.5,,1061.0,122.0,,591.5,245.0,,1232.0,647.5,
1556,1574.0,375.0,,1623.5,545.5,,1165.5,264.0,,1061.0,123.0,,590.5,244.5,,1232.0,647.5,
1557,1574.0,376.0,,1624.5,545.5,,1166.5,263.5,,1060.5,122.5,,591.0,243.5,,1232.5,647.5,
1558,1573.5,375.5,,1624.5,546.5,,1167.5,262.5,,1060.0,122.5,,591.0,244.0,,1232.0,647.5,
1559,1574.5,375.5,,1624.5,546.5,,1167.5,262.0,,1060.5,122.5,,591.0,245.5,,1231.5,647.5,
1560,1574.0,375.5,,1623.5,544.5,,1167.5,261.5,,1060.0,122.5,,591.0,245.5,,1232.0,648.0,
1561,1574.5,375.0,,1623.5,543.5,,1167.5,261.5,,1060.5,122.5,,591.0,245.5,,1232.5,647.5,
1562,1573.5,374.5,,1624.5,543.5,,1166.5,261.5,,1060.0,123.0,,590.5,246.5,,1234.0,647.5,
1563,1573.5,374.5,,1625.5,542.5,,1166.5,261.5,,1060.0,122.0,,590.0,246.5,,1234.0,648.5,
1564,1573.5,374.5,,1624.5,542.5,,1163.5,264.5,,1059.0,122.5,,590.0,247.5,,1233.0,649.0,
1565,1574.0,375.0,,1624.5,542.5,,1163.5,262.5,,1060.0,123.0,,589.0,246.5,,1234.0,648.5,
1566,1574.0,375.0,,1624.5,542.5,,1162.5,264.5,,1060.0,122.0,,588.5,246.5,,1235.0,648.5,
1567,1573.5,375.0,,1624.5,542.5,,1163.5,265.0,,1060.0,122.0,,588.0,245.5,,1235.5,648.5,
1568,1573.5,375.0,,1624.5,543.5,,1163.5,265.0,,1060.5,122.0,,588.0,245.5,,1235.5,648.0,
1569,1574.5,375.5,,1624.5,543.5,,1162.5,265.0,,1061.0,122.0,,588.5,245.5,,1235.5,648.0,
1570,1574.0,375.5,,1625.5,543.0,,1163.5,264.5,,1060.5,122.0,,589.0,245.5,,1236.5,648.0,
1571,1573.5,375.5,,1625.5,543.5,,1163.5,266.0,,1061.0,122.5,,588.0,245.5,,1237.5,648.0,
1572,1573.0,375.0,,1624.5,543.5,,1163.5,266.5,,1061.0,122.5,,588.0,246.5,,1237.5,646.0,
1573,1574.5,376.5,,1624.5,543.5,,1163.5,268.0,,1060.0,122.5,,587.0,246.5,,1237.5,647.0,
1574,1574.0,376.5,,1625.5,543.5,,1163.5,267.0,,1061.0,123.5,,587.0,246.5,,1236.0,648.0,
1575,1574.5,376.5,,1625.0,543.0,,1165.5,269.0,,1061.0,122.5,,587.5,246.0,,1236.5,649.0,
1576,1574.5,376.0,,1624.0,543.0,,1165.5,268.5,,1061.0,121.5,,587.0,245.5,,1236.5,649.5,
1577,1575.0,376.0,,1624.5,542.5,,1165.5,268.0,,1061.0,121.5,,586.5,245.0,,1236.5,649.0,
1578,1574.0,376.0,,1625.5,542.5,,1166.5,268.5,,1061.5,122.0,,586.5,245.0,,1235.5,650.0,
1579,1574.0,376.0,,1625.5,541.5,,1166.5,268.0,,1060.5,121.5,,587.0,246.5,,1235.5,650.0,
1580,1573.0,376.0,,1626.0,542.0,,1166.5,267.5,,1060.5,123.0,,588.0,245.5,,1235.5,649.5,
1581,1574.5,375.5,,1624.5,543.5,,1166.5,267.5,,1060.0,121.5,,586.5,245.0,,1238.5,650.0,
1582,1573.5,374.5,,1624.5,543.5,,1166.5,267.0,,1061.0,122.5,,587.5,245.5,,1237.0,650.0,
1583,1574.5,374.5,,1625.5,543.5,,1166.5,267.5,,1060.5,122.5,,587.5,245.5,,1237.0,650.5,
1584,1574.5,375.0,,1625.5,542.5,,1166.5,268.5,,1060.0,122.0,,586.5,246.0,,1237.0,649.5,
1585,1574.0,375.0,,1626.0,542.0,,1167.5,267.5,,1060.5,122.0,,586.5,249.0,,1237.0,649.0,
1586,1575.0,375.5,,1624.5,541.0,,1169.5,266.5,,1060.0,122.0,,586.5,248.0,,1237.0,649.5,
1587,1575.0,376.0,,1623.5,542.5,,1170.5,266.0,,1059.5,121.0,,587.0,247.5,,1237.0,649.0,
1588,1574.0,375.0,,1623.5,542.5,,1172.5,266.0,,1060.0,122.0,,586.0,248.5,,1236.0,649.5,
1589,1574.0,375.5,,1624.5,542.5,,1171.5,267.0,,1059.5,122.0,,586.5,248.5,,1236.5,650.0,
1590,1574.0,376.0,,1625.5,543.5,,1171.5,267.5,,1060.0,121.0,,586.0,250.5,,1237.0,650.0,
1591,1573.5,376.0,,1625.5,543.5,,1169.5,268.0,,1060.0,122.0,,586.0,250.0,,1235.5,649.5,
1592,1573.5,375.5,,1624.5,543.0,,1169.5,266.0,,1059.5,122.0,,586.5,250.5,,1236.0,648.5,
1593,1574.0,376.0,,1624.5,542.5,,1169.5,266.5,,1060.5,122.0,,586.0,251.5,,1237.5,648.5,
1594,1574.0,376.5,,1624.5,542.5,,1169.5,266.5,,1061.0,122.0,,586.0,251.5,,1237.5,648.5,
1595,1574.0,376.0,,1624.5,542.5,,1169.5,267.0,,1060.5,122.0,,586.0,251.5,,1237.5,650.0,
1596,1574.0,376.0,,1626.5,542.5,,1170.5,266.5,,1061.0,121.0,,586.5,251.5,,1238.5,650.5,
1597,1573.0,376.0,,1626.5,542.5,,1171.5,266.5,,1060.0,121.0,,587.0,251.5,,1238.5,650.0,
1598,1573.5,376.0,,1626.5,542.5,,1171.5,267.0,,1060.5,121.0,,585.5,251.5,,1238.5,651.5,
1599,1573.0,375.0,,1626.5,542.5,,1171.5,267.5,,1060.5,121.0,,585.0,250.5,,1240.0,650.5,
1600,1573.0,375.5,,1626.5,541.5,,1172.5,268.5,,1061.0,121.0,,585.5,250.5,,1239.5,650.0,
1601,1573.5,375.0,,1626.5,542.5,,1174.5,267.5,,1061.0,121.0,,586.0,250.5,,1239.5,650.0,
1602,1573.5,376.0,,1626.5,542.5,,1174.5,266.0,,1060.0,120.0,,585.5,249.5,,1239.5,651.5,
1603,1574.0,375.5,,1626.5,542.5,,1173.5,265.5,,1060.5,121.0,,585.5,249.5,,1240.5,651.0,
1604,1574.0,375.0,,1626.5,543.5,,1173.5,265.0,,1061.0,120.5,,586.0,249.5,,1240.5,651.5,
1605,1574.0,375.0,,1627.0,544.0,,1173.5,265.0,,1060.5,122.0,,585.0,248.5,,1240.5,652.0,
1606,1574.0,375.0,,1625.5,543.5,,1172.5,264.5,,1059.0,121.5,,585.0,248.5,,1240.5,652.0,
1607,1573.0,375.0,,1626.0,544.0,,1171.5,264.0,,1060.0,122.0,,585.0,249.5,,1241.5,653.0,
1608,1574.0,375.0,,1625.5,543.5,,1171.5,264.5,,1059.5,122.0,,585.0,249.5,,1237.5,653.0,
1609,1573.0,375.0,,1626.5,544.5,,1171.5,264.5,,1059.0,122.5,,585.5,249.5,,1236.5,653.0,
1610,1573.5,375.0,,1626.0,545.5,,1172.5,262.5,,1059.0,122.0,,584.5,248.5,,1237.5,653.5,
1611,1573.5,375.0,,1626.5,544.5,,1172.5,264.5,,1059.5,122.0,,582.5,248.5,,1237.5,654.5,
1612,1575.0,375.5,,1626.5,544.5,,1171.5,264.5,,1059.0,122.0,,583.0,249.5,,1237.5,655.5,
1613,1574.0,375.0,,1626.5,544.5,,1171.5,265.0,,1060.0,122.0,,581.0,248.5,,1236.5,656.0,
1614,1574.0,375.0,,1626.5,544.5,,1171.5,265.0,,1059.5,121.5,,582.5,248.5,,1237.0,656.0,
1615,1573.0,375.0,,1626.5,543.5,,1171.5,263.5,,1060.0,122.0,,583.0,249.5,,1237.5,657.0,
1616,1575.0,375.0,,1626.5,543.5,,1170.5,261.5,,1060.0,122.0,,582.0,250.5,,1238.5,657.0,
1617,1574.0,375.0,,1626.5,543.5,,1169.5,261.5,,1059.0,123.0,,581.5,249.5,,1238.5,657.0,
1618,1575.0,375.0,,1626.5,542.5,,1171.5,261.0,,1059.5,123.0,,581.0,248.5,,1239.5,656.5,
1619,1575.0,375.0,,1626.5,542.5,,1172.5,261.5,,1059.5,123.5,,582.0,249.5,,1238.5,657.0,
1620,1575.0,374.5,,1626.5,542.5,,1171.5,260.0,,1059.5,123.5,,582.0,249.5,,1236.5,655.5,
1621,1574.0,375.0,,1626.5,542.5,,1170.5,259.5,,1059.5,123.5,,582.0,249.5,,1236.5,655.0,
1622,1574.0,375.0,,1625.5,542.5,,1170.5,259.0,,1059.0,123.0,,581.0,249.5,,1236.5,652.5,
1623,1574.0,375.0,,1625.5,542.5,,1171.5,260.0,,1059.0,124.0,,582.0,249.5,,1236.5,651.5,
1624,1574.0,375.0,,1625.5,543.5,,1171.5,260.5,,1059.0,123.5,,580.0,248.5,,1235.5,651.0,
1625,1573.0,374.0,,1625.5,543.5,,1171.5,259.5,,1059.0,124.0,,580.5,248.5,,1234.5,651.5,
1626,1574.0,374.5,,1625.5,543.5,,1171.5,257.0,,1058.0,124.0,,580.0,249.5,,1235.0,651.0,
1627,1574.0,374.5,,1624.0,543.0,,1170.5,255.5,,1059.0,124.0,,580.5,250.5,,1234.5,650.0,
1628,1574.0,375.0,,1625.0,543.0,,1171.5,255.0,,1058.5,124.0,,580.0,250.5,,1235.0,650.0,
1629,1575.0,376.0,,1624.0,542.5,,1169.5,255.5,,1059.0,124.0,,580.5,250.5,,1234.5,649.5,
1630,1575.0,375.0,,1624.0,543.0,,1167.5,255.5,,1059.0,123.0,,581.0,251.5,,1234.5,650.0,
1631,1575.0,375.0,,1623.5,542.5,,1167.5,256.5,,1058.5,123.5,,580.5,251.5,,1234.5,650.5,
1632,1575.0,375.0,,1624.5,541.5,,1165.5,257.0,,1058.0,123.5,,581.0,250.5,,1235.0,651.0,
1633,1575.0,375.5,,1625.5,541.5,,1165.5,255.5,,1058.5,123.5,,579.5,249.5,,1233.5,650.5,
1634,1574.0,376.0,,1625.5,542.5,,1165.5,255.5,,1058.5,124.5,,580.0,249.5,,1232.5,650.0,
1635,1574.5,375.5,,1625.5,542.5,,1166.5,253.5,,1059.0,124.0,,580.0,250.5,,1233.5,650.0,
1636,1574.0,375.0,,1624.5,542.5,,1168.5,254.0,,1058.5,123.5,,580.5,249.5,,1232.5,649.0,
1637,1574.0,375.0,,1624.5,541.5,,1168.5,254.0,,1058.5,123.0,,580.0,249.5,,1233.5,650.0,
1638,1574.5,375.0,,1624.5,541.5,,1168.5,254.0,,1059.5,123.5,,582.0,249.5,,1234.5,649.5,
1639,1575.0,374.5,,1624.0,542.0,,1168.5,253.0,,1060.0,124.0,,581.0,248.5,,1234.0,649.5,
1640,1574.0,374.5,,1623.0,542.0,,1168.5,251.0,,1059.5,123.0,,582.0,248.5,,1233.5,649.5,
1641,1574.0,375.0,,1623.0,542.0,,1168.5,251.5,,1059.0,123.0,,582.0,248.5,,1232.5,650.5,
1642,1574.0,375.0,,1623.0,542.0,,1167.5,251.0,,1059.0,122.5,,582.0,248.5,,1231.5,651.0,
1643,1574.5,375.0,,1623.5,541.5,,1168.5,253.5,,1060.0,123.0,,583.0,248.5,,1230.5,651.0,
1644,1575.0,375.0,,1623.5,541.5,,1166.5,253.5,,1060.5,124.0,,583.0,249.5,,1228.5,651.0,
1645,1574.5,375.0,,1624.5,540.5,,1165.5,253.5,,1060.5,123.0,,583.0,249.5,,1229.5,650.5,
1646,1574.5,374.5,,1625.5,540.5,,1165.5,254.0,,1060.0,123.0,,583.5,249.5,,1229.5,650.0,
1647,1575.0,374.0,,1624.5,540.5,,1164.5,253.5,,1060.5,123.0,,583.0,250.0,,1230.0,650.5,
1648,1574.0,375.0,,1623.5,541.5,,1164.5,254.5,,1060.0,123.0,,582.5,250.0,,1230.5,651.5,
1649,1574.0,375.0,,1623.5,540.5,,1164.5,255.0,,1060.0,122.0,,582.0,249.5,,1231.0,651.5,
1650,1575.0,375.0,,1623.5,540.5,,1164.5,255.0,,1060.5,123.0,,582.0,249.5,,1231.0,651.5,
1651,1575.0,375.0,,1623.5,541.5,,1165.5,253.5,,1060.5,124.0,,582.0,249.5,,1230.0,651.5,
1652,1575.0,375.5,,1624.5,541.5,,1165.5,255.5,,1060.5,123.5,,581.0,249.5,,1229.0,651.5,
1653,1574.0,376.0,,1624.0,541.0,,1167.5,256.0,,1061.5,124.5,,580.5,250.0,,1229.5,649.5,
1654,1574.5,375.5,,1624.5,540.5,,1164.5,255.5,,1060.5,124.0,,579.5,250.5,,1231.0,649.5,
1655,1574.0,375.0,,1623.5,541.5,,1164.5,255.5,,1060.0,124.0,,580.0,250.5,,1230.5,649.5,
1656,1574.0,375.5,,1623.0,541.0,,1164.5,255.5,,1061.0,123.0,,580.0,250.5,,1230.5,649.5,
1657,1574.5,375.0,,1624.0,540.5,,1164.5,256.5,,1060.5,123.0,,580.0,250.5,,1230.5,650.0,
1658,1575.0,376.0,,1624.5,540.5,,1165.5,256.5,,1061.0,123.0,,579.5,250.0,,1231.0,651.5,
1659,1574.0,375.0,,1624.5,540.5,,1164.5,256.0,,1060.5,123.0,,580.0,249.5,,1232.0,652.0,
1660,1574.5,375.0,,1624.5,540.5,,1164.5,255.5,,1060.0,123.0,,579.5,248.5,,1232.0,651.5,
1661,1575.0,375.0,,1623.5,540.5,,1166.5,256.5,,1060.5,123.5,,580.0,249.5,,1232.0,652.0,
1662,1574.0,375.0,,1623.5,540.5,,1166.5,256.0,,1061.5,123.5,,579.0,250.0,,1233.0,653.0,
1663,1574.0,375.0,,1622.5,540.5,,1167.5,258.0,,1062.0,123.5,,578.5,250.0,,1233.0,653.0,
1664,1574.0,375.0,,1622.5,539.5,,1166.5,257.5,,1061.0,123.5,,578.5,251.0,,1233.0,653.5,
1665,1574.5,375.5,,1622.0,539.0,,1164.5,257.5,,1062.0,124.0,,578.5,250.0,,1232.0,654.0,
1666,1574.0,374.5,,1623.5,539.5,,1163.5,258.0,,1062.0,123.0,,577.5,250.0,,1232.0,653.5,
1667,1573.5,374.5,,1623.5,539.5,,1163.5,258.5,,1062.0,123.0,,577.5,250.0,,1233.0,652.5,
1668,1574.5,374.5,,1622.5,539.5,,1162.5,259.5,,1062.0,123.0,,577.0,250.0,,1232.5,651.5,
1669,1574.0,374.0,,1622.0,539.5,,1165.5,259.5,,1061.5,122.0,,577.5,250.0,,1231.5,651.0,
1670,1573.5,374.0,,1622.0,539.0,,1165.5,260.5,,1062.0,122.0,,578.5,249.0,,1232.5,651.0,
1671,1574.0,374.0,,1622.0,539.0,,1165.5,260.0,,1061.5,122.5,,578.5,249.0,,1232.5,651.5,
1672,1573.0,375.0,,1621.5,539.5,,1165.5,260.5,,1062.0,122.5,,578.5,250.0,,1231.5,651.5,
1673,1574.0,375.0,,1621.5,539.5,,1168.5,261.0,,1062.5,122.5,,579.5,249.0,,1231.5,652.0,
1674,1574.0,375.0,,1621.5,540.5,,1168.5,259.0,,1063.5,122.5,,580.5,249.0,,1232.5,651.5,
1675,1574.0,375.0,,1621.5,539.5,,1169.5,258.5,,1063.5,123.0,,581.0,248.5,,1231.5,650.5,
1676,1574.0,375.0,,1621.5,539.5,,1169.5,258.5,,1062.5,122.0,,581.0,249.5,,1231.5,650.0,
1677,1575.0,375.0,,1620.5,539.5,,1169.5,258.5,,1063.0,122.5,,581.5,249.5,,1233.5,649.0,
1678,1574.0,375.0,,1620.5,539.5,,1171.5,259.5,,1063.0,122.0,,581.5,248.5,,1232.5,650.5,
1679,1574.0,375.0,,1620.5,540.5,,1173.5,259.5,,1063.0,122.5,,582.0,248.5,,1231.5,651.0,
1680,1574.0,374.5,,1619.5,540.5,,1174.5,259.5,,1063.0,122.5,,581.0,248.5,,1230.5,649.5,
1681,1575.0,375.0,,1619.5,540.5,,1175.5,261.0,,1063.0,122.5,,582.0,247.5,,1231.5,649.0,
1682,1574.5,374.5,,1619.5,540.5,,1174.5,261.5,,1064.0,122.5,,581.0,247.5,,1231.5,649.0,
1683,1575.0,374.0,,1619.5,540.5,,1174.5,261.0,,1063.5,122.5,,582.0,247.5,,1231.5,648.5,
1684,1574.0,374.0,,1618.5,540.5,,1174.5,261.5,,1063.0,122.5,,581.5,247.0,,1231.5,648.5,
1685,1573.5,373.5,,1618.5,540.5,,1174.5,261.0,,1063.5,122.5,,581.0,246.0,,1231.0,649.0,
1686,1573.5,373.5,,1617.5,540.5,,1174.5,261.5,,1064.0,123.0,,581.5,247.0,,1230.0,649.0,
1687,1573.5,373.5,,1617.5,540.5,,1175.5,262.5,,1064.0,123.0,,582.0,248.5,,1229.5,649.5,
1688,1573.5,374.0,,1618.0,541.5,,1176.5,262.5,,1064.0,123.0,,582.0,248.5,,1229.5,649.0,
1689,1573.5,374.5,,1618.0,541.0,,1177.5,265.5,,1063.5,123.0,,582.0,248.5,,1230.0,650.5,
1690,1574.0,374.0,,1617.0,543.0,,1177.5,265.5,,1064.0,124.0,,582.0,249.5,,1230.0,650.5,
1691,1574.5,375.0,,1617.0,543.0,,1174.5,266.5,,1064.0,123.0,,581.0,249.5,,1229.5,650.0,
1692,1575.0,374.5,,1617.0,543.0,,1174.5,267.5,,1064.0,123.0,,581.5,249.0,,1229.0,651.0,
1693,1574.0,374.0,,1617.5,543.5,,1173.5,267.5,,1064.5,122.5,,582.0,248.5,,1229.0,652.5,
1694,1574.0,375.5,,1617.5,544.5,,1174.5,267.5,,1064.5,122.0,,582.0,248.5,,1230.0,653.0,
1695,1574.5,375.0,,1616.5,545.5,,1175.5,268.0,,1065.5,122.5,,582.5,248.0,,1230.5,652.5,
1696,1574.0,375.0,,1617.5,545.5,,1174.5,268.5,,1066.5,122.5,,582.5,248.5,,1230.5,652.0,
1697,1574.0,375.0,,1617.5,544.5,,1175.5,269.0,,1066.0,122.0,,582.5,248.0,,1230.5,651.5,
1698,1574.0,375.5,,1618.5,544.5,,1176.5,268.5,,1065.5,122.0,,582.0,247.5,,1230.5,650.5,
1699,1574.0,376.0,,1618.5,544.5,,1176.5,268.5,,1065.0,122.5,,581.5,246.5,,1229.5,651.0,
1700,1575.0,375.5,,1618.5,544.5,,1174.5,269.0,,1065.5,122.5,,581.5,245.5,,1231.5,650.5,
1701,1574.0,375.5,,1618.5,544.5,,1174.5,268.5,,1065.5,122.5,,582.0,245.5,,1230.5,649.5,
1702,1575.0,376.0,,1618.5,544.5,,1175.5,268.5,,1066.0,122.5,,581.0,244.5,,1230.5,649.5,
1703,1574.0,376.0,,1618.5,545.0,,1173.5,268.5,,1066.0,122.5,,581.0,244.5,,1230.5,649.5,
1704,1574.0,376.0,,1618.5,545.5,,1173.5,268.5,,1066.0,122.5,,580.5,244.5,,1231.5,651.0,
1705,1574.0,376.5,,1618.5,546.5,,1174.5,269.5,,1066.5,122.5,,581.0,246.0,,1230.5,651.0,
1706,1575.0,376.0,,1617.5,546.5,,1174.5,270.5,,1066.5,123.0,,580.5,246.0,,1230.5,650.0,
1707,1575.0,376.0,,1617.5,546.5,,1173.5,269.5,,1067.0,123.5,,580.0,247.0,,1231.5,649.5,
1708,1575.0,375.0,,1618.5,546.5,,1172.5,269.5,,1066.0,124.0,,580.5,247.0,,1233.0,649.0,
1709,1574.5,375.5,,1618.5,547.5,,1172.5,270.5,,1067.0,123.5,,581.0,248.5,,1232.0,649.5,
1710,1575.0,376.0,,1618.0,548.5,,1172.5,269.5,,1066.5,123.5,,580.5,247.5,,1233.0,650.5,
1711,1575.0,375.5,,1618.5,547.5,,1172.5,270.5,,1066.5,123.0,,580.0,247.5,,1235.0,649.5,
1712,1576.0,375.0,,1618.5,547.5,,1172.5,271.0,,1067.0,123.5,,580.0,248.0,,1234.5,650.0,
1713,1575.0,375.0,,1617.5,547.5,,1172.5,270.5,,1067.5,124.0,,581.0,248.5,,1235.5,649.5,
1714,1575.5,374.5,,1618.5,546.5,,1173.5,272.0,,1067.5,124.0,,580.0,248.5,,1235.5,651.5,
1715,1575.0,375.0,,1618.5,547.5,,1173.5,272.5,,1068.0,124.0,,580.0,249.5,,1235.5,652.0,
1716,1574.5,375.5,,1619.5,547.5,,1174.5,272.5,,1067.5,124.0,,583.0,249.5,,1237.5,656.0,
1717,1573.5,374.5,,1618.5,547.5,,1173.5,271.5,,1068.0,124.5,,582.0,249.5,,1238.0,656.0,
1718,1573.5,374.5,,1618.5,547.5,,1173.5,269.5,,1067.0,123.5,,583.0,248.5,,1237.5,656.5,
1719,1573.5,375.0,,1619.0,547.0,,1172.0,268.0,,1067.5,124.5,,583.5,248.5,,1237.0,656.0,
1720,1575.0,375.5,,1617.5,547.5,,1171.5,268.0,,1067.5,124.5,,583.0,248.5,,1237.5,655.0,
1721,1574.0,375.0,,1617.5,547.5,,1171.5,268.5,,1067.0,124.5,,582.0,249.5,,1237.0,656.0,
1722,1574.0,374.5,,1617.5,547.5,,1172.5,268.5,,1066.5,124.5,,583.0,250.5,,1237.0,656.5,
1723,1574.0,374.0,,1616.5,547.5,,1172.5,268.5,,1066.5,125.0,,583.0,250.5,,1235.5,657.0,
1724,1574.5,375.0,,1617.5,547.5,,1172.5,267.5,,1066.5,125.0,,583.5,250.5,,1234.0,656.0,
1725,1574.0,375.0,,1617.5,548.5,,1173.5,267.0,,1068.0,126.0,,583.0,251.5,,1234.0,655.0,
1726,1575.0,375.5,,1616.5,548.5,,1172.5,266.5,,1068.5,125.5,,583.0,251.5,,1233.5,654.5,
1727,1575.0,375.0,,1615.5,548.5,,1173.5,267.5,,1068.5,125.5,,583.5,251.5,,1234.5,654.0,
1728,1575.0,376.0,,1615.5,548.5,,1173.5,267.5,,1068.5,125.5,,584.0,252.5,,1234.5,653.0,
1729,1575.0,375.0,,1616.5,548.5,,1173.5,266.5,,1068.5,125.0,,584.0,253.5,,1234.0,653.0,
1730,1574.0,376.0,,1617.5,548.5,,1173.5,266.5,,1067.5,124.5,,584.0,252.5,,1233.5,652.0,
1731,1574.0,375.0,,1616.5,548.5,,1173.5,266.5,,1067.0,124.5,,583.0,251.5,,1232.0,652.0,
1732,1575.0,375.0,,1616.5,548.5,,1175.5,266.5,,1068.0,125.0,,584.0,251.5,,1231.5,652.0,
1733,1575.0,374.5,,1616.5,549.5,,1173.5,266.5,,1068.0,124.5,,584.0,250.5,,1231.5,651.0,
1734,1574.0,375.0,,1616.5,549.5,,1172.5,266.5,,1068.0,124.0,,583.5,250.5,,1231.5,649.0,
1735,1574.5,375.0,,1615.5,549.5,,1172.5,266.5,,1068.0,124.5,,584.0,250.5,,1231.0,648.0,
1736,1575.0,375.0,,1615.5,550.5,,1172.5,268.5,,1067.5,125.0,,583.5,249.5,,1230.5,648.0,
1737,1575.0,376.0,,1615.5,550.5,,1170.5,268.5,,1067.5,125.0,,584.0,248.5,,1230.5,647.0,
1738,1574.0,376.0,,1614.5,550.5,,1172.5,268.5,,1068.0,124.0,,583.5,248.5,,1231.5,646.5,
1739,1574.0,376.0,,1614.5,550.5,,1171.5,268.5,,1067.0,124.0,,584.0,248.5,,1231.5,648.0,
1740,1573.5,375.5,,1615.5,551.5,,1171.5,268.0,,1067.5,124.0,,583.5,248.5,,1231.5,649.0,
1741,1575.0,376.0,,1617.5,551.5,,1172.5,265.5,,1067.0,124.0,,583.0,247.5,,1230.5,650.0,
1742,1575.5,374.0,,1616.5,552.5,,1171.5,265.5,,1067.0,124.5,,582.0,247.5,,1230.5,649.0,
