Frame,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7
784,626,386,933,639,1346,732,1222,415,1793,1053,1149,775,968,835
785,626,385,933,639,1347,732,1223,415,1793,1054,1148,775,967,834
786,627,385,932,640,1346,731,1222,416,1793,1054,1148,775,969,834
787,628,386,933,642,1348,731,1222,416,1792,1054,1148,774,967,835
788,627,385,933,641,1347,731,1221,416,1792,1052,1147,775,967,836
789,628,385,933,643,1347,732,1220,416,1790,1052,1147,775,965,836
790,627,385,932,643,1348,732,1219,416,1791,1050,1148,774,966,836
791,627,385,932,643,1347,732,1220,415,1791,1051,1149,776,963,834
792,627,385,932,643,1347,732,1221,417,1790,1049,1148,775,964,835
793,626,386,933,642,1347,732,1220,417,1790,1049,1148,775,964,835
794,626,386,932,643,1347,732,1220,416,1790,1049,1149,775,964,836
795,627,386,932,644,1347,731,1220,417,1789,1048,1149,775,964,835
796,627,387,933,645,1347,732,1220,417,1790,1048,1149,775,964,836
797,629,387,931,646,1346,732,1220,418,1789,1048,1148,776,963,838
798,629,387,933,645,1346,733,1221,418,1791,1050,1149,776,962,838
799,628,387,932,645,1345,731,1222,419,1790,1049,1149,777,961,837
800,629,386,932,644,1345,731,1219,419,1790,1050,1148,777,962,836
801,628,387,931,645,1344,732,1220,419,1790,1051,1149,777,963,836
802,628,385,931,646,1345,732,1221,419,1791,1050,1149,776,964,837
803,628,385,931,647,1344,733,1220,421,1790,1050,1148,777,962,837
804,627,385,931,647,1343,733,1221,420,1790,1050,1148,778,961,837
805,627,385,931,646,1342,734,1223,422,1791,1049,1149,778,962,837
806,626,384,931,646,1342,734,1222,421,1790,1048,1148,778,963,837
807,626,385,931,647,1342,734,1221,420,1791,1049,1148,777,961,836
808,627,385,932,647,1342,734,1221,422,1791,1049,1149,778,962,837
809,626,386,931,647,1343,735,1221,423,1791,1049,1149,779,962,836
810,627,386,932,648,1343,735,1220,424,1790,1049,1149,778,963,835
811,627,386,931,647,1342,736,1220,424,1791,1049,1150,779,962,836
812,626,386,931,648,1342,736,1218,425,1791,1050,1149,777,962,835
813,627,387,931,649,1342,735,1218,425,1792,1049,1151,777,961,835
814,626,386,931,648,1341,736,1216,423,1792,1050,1151,777,960,836
815,627,386,931,649,1341,736,1218,422,1791,1050,1152,777,960,835
816,626,386,931,649,1342,735,1216,423,1790,1051,1153,776,959,836
817,625,385,932,650,1340,736,1215,423,1790,1051,1154,777,958,835
818,626,385,931,648,1342,735,1214,422,1790,1051,1154,776,957,834
819,625,386,932,649,1341,735,1212,420,1789,1052,1153,776,957,833
820,626,386,931,648,1340,735,1210,422,1790,1052,1153,776,958,834
821,626,386,932,649,1340,736,1210,423,1789,1052,1152,777,957,831
822,626,387,932,650,1339,735,1209,422,1789,1051,1152,778,958,832
823,626,387,932,650,1339,736,1209,423,1789,1052,1154,778,958,831
824,626,386,932,650,1340,736,1208,421,1789,1052,1153,778,958,830
825,626,386,932,650,1340,735,1208,422,1789,1052,1153,778,959,829
826,626,387,932,650,1340,736,1209,422,1788,1053,1153,777,958,830
827,626,387,932,650,1338,735,1209,421,1789,1052,1153,779,958,829
828,626,387,932,651,1338,736,1209,422,1789,1053,1152,779,956,829
829,626,389,932,652,1339,735,1209,423,1787,1054,1152,780,957,830
830,626,389,931,651,1340,736,1210,422,1788,1053,1153,780,959,828
831,625,390,933,651,1342,735,1210,423,1787,1053,1151,779,959,826
832,626,391,932,651,1341,736,1210,424,1787,1051,1151,779,959,826
833,626,391,931,651,1340,738,1211,424,1787,1051,1150,779,958,827
834,626,390,932,652,1340,739,1211,424,1785,1051,1149,779,957,826
835,626,391,932,653,1340,739,1210,424,1787,1051,1151,778,957,826
836,627,391,932,652,1341,739,1210,423,1786,1052,1152,778,957,826
837,626,391,931,653,1343,739,1210,423,1787,1052,1153,778,957,827
838,626,389,931,654,1343,738,1210,422,1787,1051,1153,777,957,828
839,626,390,932,653,1342,738,1209,423,1788,1051,1153,777,957,826
840,626,389,931,654,1342,738,1211,425,1789,1050,1152,777,956,828
841,625,389,931,652,1340,738,1211,426,1789,1051,1152,777,956,829
842,625,389,930,652,1342,737,1212,426,1789,1050,1153,775,955,829
843,625,388,931,652,1341,737,1211,427,1788,1051,1152,775,954,829
844,626,388,930,653,1341,737,1212,426,1789,1051,1152,777,954,830
845,626,389,931,652,1341,736,1212,425,1789,1050,1152,778,954,829
846,624,389,931,652,1341,738,1213,426,1789,1051,1151,779,954,829
847,626,388,931,654,1341,737,1214,425,1789,1050,1151,778,954,829
848,624,387,931,654,1340,739,1215,425,1788,1052,1152,777,954,830
849,625,388,930,654,1340,738,1216,425,1789,1051,1152,778,954,830
850,625,386,931,655,1340,737,1216,427,1787,1052,1152,777,954,830
851,625,386,932,655,1340,737,1217,427,1788,1051,1153,776,954,828
852,624,386,932,654,1340,736,1216,427,1787,1051,1153,777,953,829
853,624,386,933,654,1341,738,1215,426,1788,1053,1152,778,952,827
854,623,386,933,652,1341,736,1215,426,1787,1053,1152,778,954,829
855,623,386,934,652,1342,737,1213,425,1786,1053,1151,779,954,828
856,623,386,934,652,1343,738,1214,425,1788,1052,1152,779,954,828
857,622,385,934,652,1344,737,1214,425,1787,1053,1152,780,954,829
858,622,387,934,651,1343,737,1213,426,1787,1053,1152,780,954,830
859,621,386,933,652,1343,738,1214,426,1787,1052,1153,780,952,828
860,621,387,933,652,1342,739,1214,426,1786,1051,1153,782,953,831
861,620,386,934,652,1341,739,1212,426,1786,1051,1153,780,953,831
862,621,387,934,652,1342,738,1211,424,1787,1051,1154,780,955,831
863,620,387,933,652,1341,737,1210,423,1788,1052,1155,780,953,830
864,620,388,933,652,1341,737,1211,422,1788,1052,1153,779,953,831
865,619,387,933,653,1342,737,1211,421,1787,1051,1154,779,951,831
866,619,387,932,653,1340,738,1211,422,1787,1051,1154,778,951,831
867,619,387,933,653,1341,738,1211,423,1789,1051,1153,778,950,831
868,619,387,933,652,1342,739,1211,421,1789,1050,1153,777,951,831
869,620,388,933,652,1342,740,1212,420,1789,1051,1154,777,951,833
870,619,388,934,652,1341,739,1214,420,1789,1051,1151,776,950,832
871,620,390,934,652,1342,739,1214,420,1791,1052,1152,778,950,833
872,620,390,934,652,1342,739,1211,419,1791,1051,1152,777,949,832
873,619,389,934,652,1341,739,1212,419,1792,1051,1152,779,948,832
874,619,389,934,653,1340,740,1214,419,1792,1052,1153,778,949,831
875,619,387,935,652,1341,742,1213,421,1792,1052,1153,779,948,830
876,620,387,935,652,1342,742,1213,420,1792,1052,1153,780,949,832
877,620,387,936,652,1342,742,1214,422,1792,1052,1152,780,949,832
878,618,387,935,652,1342,742,1212,421,1791,1053,1152,780,950,832
879,618,387,936,651,1341,742,1213,421,1791,1051,1153,782,950,832
880,618,387,937,652,1341,742,1212,424,1793,1051,1153,781,950,833
881,618,387,938,650,1341,743,1212,425,1792,1051,1151,781,950,833
882,619,387,937,650,1341,743,1211,426,1792,1050,1151,781,951,833
883,619,387,937,651,1342,743,1211,427,1793,1052,1151,781,950,833
884,619,387,937,651,1343,743,1212,427,1793,1052,1151,781,950,833
885,620,387,936,651,1342,743,1211,427,1793,1052,1150,781,951,832
886,620,387,937,651,1342,742,1213,426,1793,1052,1150,780,952,832
887,618,387,936,651,1342,742,1213,426,1793,1052,1151,782,953,831
888,618,386,937,650,1341,744,1214,426,1793,1053,1151,781,952,830
889,618,386,937,650,1342,744,1215,427,1793,1052,1152,782,952,830
890,618,386,937,649,1342,745,1216,427,1792,1052,1152,782,953,830
891,619,386,937,650,1342,746,1216,427,1793,1051,1150,781,953,830
892,620,386,936,650,1341,745,1216,427,1793,1052,1151,781,954,829
893,620,385,937,651,1341,745,1214,425,1793,1051,1150,780,955,829
894,620,386,936,651,1340,745,1215,426,1793,1052,1150,780,955,829
895,619,384,936,652,1341,745,1215,425,1791,1051,1150,780,956,829
896,619,384,936,651,1341,743,1216,425,1791,1051,1151,780,957,828
897,619,384,936,652,1341,743,1214,426,1791,1051,1151,780,955,828
898,618,383,934,652,1340,742,1214,427,1791,1052,1150,781,955,827
899,619,384,934,652,1341,742,1213,427,1791,1051,1149,780,954,826
900,618,384,933,652,1340,742,1213,427,1791,1051,1150,780,954,826
901,617,382,932,653,1340,741,1212,428,1789,1051,1149,779,954,827
902,618,383,932,653,1340,742,1212,428,1789,1051,1149,778,954,826
903,617,382,931,653,1340,742,1212,427,1789,1052,1148,777,955,826
904,617,384,931,652,1339,742,1212,427,1789,1051,1148,777,955,826
905,617,383,932,653,1340,743,1213,426,1789,1052,1148,777,954,826
906,617,384,932,652,1340,742,1214,428,1788,1052,1147,777,954,828
907,616,383,932,652,1341,741,1215,426,1789,1051,1146,776,955,828
908,617,384,931,650,1341,741,1216,427,1788,1051,1145,776,954,827
909,616,384,931,652,1341,742,1216,426,1788,1051,1146,776,953,827
910,617,384,929,649,1340,742,1215,427,1789,1053,1146,776,954,828
911,617,384,930,651,1340,742,1217,427,1788,1050,1147,776,955,826
912,617,384,930,649,1341,743,1217,428,1789,1051,1145,775,954,827
913,616,384,929,650,1341,743,1217,428,1789,1053,1147,776,956,827
914,617,385,929,651,1341,742,1218,427,1789,1052,1145,775,955,827
915,617,384,929,652,1340,742,1216,428,1789,1054,1146,775,956,827
916,617,384,929,653,1341,743,1215,427,1790,1053,1145,775,955,825
917,617,384,929,652,1340,743,1214,428,1790,1053,1144,774,955,825
918,617,384,928,651,1339,744,1212,429,1789,1053,1145,774,955,824
919,618,385,929,652,1338,742,1213,430,1790,1052,1145,773,955,824
920,617,384,928,651,1336,743,1211,430,1790,1052,1144,773,954,823
921,618,385,929,652,1335,743,1213,429,1790,1053,1143,773,955,825
922,618,384,929,652,1334,744,1212,429,1789,1053,1143,773,955,825
923,617,384,929,651,1333,742,1212,431,1791,1053,1142,772,955,825
924,617,384,929,653,1333,743,1211,430,1790,1054,1142,773,955,825
925,617,385,929,651,1331,742,1211,431,1791,1053,1142,772,954,824
926,616,383,931,652,1331,742,1211,430,1790,1054,1143,773,955,823
927,617,384,930,652,1331,743,1210,430,1791,1054,1143,773,955,824
928,617,384,930,651,1331,743,1210,428,1790,1054,1143,775,955,823
929,616,384,930,650,1332,742,1210,428,1791,1055,1144,773,955,824
930,615,384,929,652,1332,741,1210,428,1791,1055,1143,773,956,825
931,616,384,930,651,1331,742,1211,428,1791,1056,1143,772,955,823
932,615,384,930,653,1331,742,1210,428,1791,1056,1144,772,955,825
933,615,384,930,652,1332,741,1210,429,1791,1055,1144,771,954,824
934,614,383,930,654,1333,740,1209,429,1790,1056,1144,772,954,823
935,614,385,931,653,1332,739,1210,428,1791,1056,1145,771,954,824
936,613,385,932,654,1331,739,1210,427,1790,1056,1144,771,954,823
937,612,385,932,655,1330,738,1210,427,1789,1056,1143,770,954,825
938,611,385,932,654,1330,739,1210,428,1789,1056,1144,770,954,824
939,611,385,934,654,1328,739,1211,428,1789,1056,1144,769,955,823
940,610,384,933,654,1328,739,1210,427,1788,1057,1145,770,955,822
941,611,384,934,654,1328,739,1211,428,1788,1058,1146,771,955,822
942,610,384,934,654,1327,738,1209,429,1788,1059,1145,771,955,822
943,610,384,933,655,1329,738,1210,428,1787,1059,1145,771,954,822
944,611,384,933,655,1328,738,1209,429,1787,1058,1145,771,954,821
945,611,384,933,655,1328,738,1209,429,1787,1060,1145,769,954,822
946,613,383,932,655,1330,738,1209,430,1786,1059,1145,771,954,822
947,613,383,934,656,1328,738,1208,430,1786,1061,1145,770,955,823
948,612,384,933,656,1329,739,1209,429,1786,1060,1145,771,952,823
949,612,383,933,655,1330,738,1209,429,1785,1061,1145,771,952,821
950,612,384,933,656,1330,738,1210,429,1784,1061,1143,771,951,821
951,611,384,932,656,1331,738,1210,430,1784,1061,1144,772,952,820
952,610,383,932,655,1331,736,1211,430,1784,1061,1143,772,952,820
953,610,384,933,655,1331,738,1211,431,1784,1062,1144,772,952,821
954,611,383,933,656,1332,736,1212,432,1783,1062,1144,772,953,819
955,611,383,932,655,1333,737,1211,432,1783,1062,1145,772,953,821
956,611,383,931,655,1333,736,1210,433,1783,1063,1145,772,954,820
957,612,383,931,655,1333,737,1212,433,1783,1062,1146,771,954,820
958,611,383,932,655,1334,737,1211,434,1784,1063,1145,772,954,820
959,611,383,931,654,1334,737,1211,434,1783,1062,1145,773,954,821
960,612,382,930,655,1335,736,1210,435,1784,1063,1145,773,954,821
961,613,383,930,654,1336,737,1208,434,1784,1063,1147,773,954,822
962,613,382,930,655,1335,736,1210,435,1784,1063,1146,773,954,822
963,613,381,928,654,1336,737,1210,434,1784,1063,1145,773,954,821
964,613,382,929,654,1335,735,1211,434,1784,1063,1144,774,954,819
965,614,381,929,655,1335,736,1210,433,1783,1064,1145,772,952,820
966,613,382,929,655,1335,735,1211,434,1783,1064,1145,772,953,821
967,612,381,927,655,1335,735,1211,433,1783,1063,1146,771,952,822
968,613,381,928,655,1332,735,1211,435,1782,1064,1144,772,952,822
969,612,381,927,655,1333,735,1211,433,1783,1062,1144,772,950,824
970,611,382,927,653,1332,736,1211,433,1782,1063,1144,773,950,824
971,612,381,927,654,1332,738,1211,432,1782,1063,1145,772,951,823
972,610,382,928,653,1333,738,1211,432,1782,1064,1145,771,951,823
973,612,380,928,652,1331,737,1211,432,1782,1063,1145,772,950,824
974,612,380,928,653,1333,739,1211,432,1782,1062,1146,772,951,823
975,611,380,928,653,1332,736,1208,434,1781,1063,1146,772,952,823
976,611,381,930,653,1332,736,1210,434,1783,1061,1147,773,952,824
977,610,381,930,653,1332,737,1207,434,1781,1063,1145,772,952,824
978,611,380,930,654,1331,736,1207,433,1781,1062,1146,771,952,824
979,610,381,931,653,1330,736,1206,433,1781,1061,1146,771,952,823
980,610,381,931,653,1330,737,1206,433,1781,1061,1144,770,952,824
981,611,382,930,653,1329,736,1206,431,1780,1063,1145,770,952,823
982,610,383,930,654,1329,737,1204,431,1780,1062,1146,771,953,822
983,611,383,929,653,1329,737,1204,430,1781,1060,1145,771,952,822
984,610,382,928,653,1328,736,1202,431,1780,1061,1143,771,952,821
985,610,383,928,652,1328,737,1202,431,1781,1061,1145,771,952,823
986,610,383,928,652,1328,738,1201,432,1781,1062,1145,771,951,824
987,610,383,928,651,1326,738,1203,431,1782,1062,1145,772,950,823
988,610,383,927,652,1326,738,1204,429,1781,1062,1144,770,949,825
989,609,382,926,652,1326,739,1204,430,1781,1063,1145,771,948,823
990,609,383,927,653,1325,740,1204,429,1781,1063,1145,772,948,822
991,610,383,925,652,1324,741,1203,430,1781,1064,1145,771,947,822
992,609,383,926,653,1324,740,1204,429,1779,1064,1144,770,947,821
993,610,383,925,654,1325,741,1206,428,1780,1064,1143,771,946,821
994,611,383,925,654,1325,740,1204,428,1780,1064,1144,770,947,820
995,611,383,925,655,1325,741,1204,428,1780,1065,1143,771,946,820
996,610,382,928,655,1325,740,1204,429,1780,1066,1143,771,946,821
997,610,383,926,655,1326,741,1204,427,1780,1065,1144,772,946,821
998,609,383,927,656,1326,741,1204,428,1779,1065,1144,769,945,821
999,609,383,928,655,1326,741,1203,427,1779,1064,1144,769,947,821
1000,610,384,929,656,1325,742,1203,427,1778,1065,1144,770,944,822
1001,609,384,928,654,1323,742,1203,428,1778,1064,1145,771,946,821
1002,609,386,928,655,1324,741,1202,428,1778,1064,1145,771,945,822
1003,610,385,928,656,1323,743,1202,428,1778,1063,1144,771,945,821
1004,609,385,928,656,1323,742,1201,429,1778,1063,1144,771,945,822
1005,610,385,927,656,1322,741,1201,429,1777,1063,1143,772,945,822
1006,610,385,927,655,1322,741,1200,429,1778,1063,1143,772,945,822
1007,609,384,927,653,1322,741,1200,428,1778,1064,1143,774,945,823
1008,608,386,925,654,1321,741,1201,427,1778,1065,1142,772,944,821
1009,608,385,925,654,1320,741,1199,427,1779,1065,1143,773,944,822
1010,607,387,925,655,1320,741,1198,426,1779,1064,1143,773,945,822
1011,608,387,923,655,1319,741,1199,426,1779,1063,1142,772,944,822
1012,608,387,923,656,1320,742,1199,426,1780,1063,1142,774,945,822
1013,609,388,923,655,1319,740,1198,423,1780,1063,1140,774,945,822
1014,608,388,924,654,1318,741,1199,425,1780,1064,1140,772,946,823
1015,609,388,924,655,1320,740,1197,424,1780,1064,1141,772,945,823
1016,609,388,924,654,1320,740,1197,423,1780,1065,1139,772,946,824
1017,608,388,924,654,1321,740,1199,423,1780,1064,1138,772,946,825
1018,609,388,924,653,1322,740,1198,423,1781,1065,1138,773,946,826
1019,609,390,925,654,1322,740,1199,422,1781,1065,1138,772,946,826
1020,609,390,925,655,1322,740,1201,422,1782,1065,1137,772,946,824
1021,608,391,925,655,1321,740,1201,421,1781,1065,1139,772,945,823
1022,609,391,926,655,1321,740,1201,421,1782,1064,1137,772,946,822
1023,608,392,925,654,1321,740,1202,422,1781,1065,1138,773,946,822
1024,609,391,925,654,1320,740,1201,422,1780,1064,1139,773,945,822
1025,607,392,927,655,1320,740,1201,421,1780,1064,1138,772,945,822
1026,607,391,926,656,1322,740,1200,421,1781,1063,1138,772,945,822
1027,607,391,926,655,1321,740,1200,419,1781,1063,1138,772,947,821
1028,606,389,925,656,1322,740,1200,420,1781,1063,1136,773,948,821
1029,606,391,925,657,1321,739,1200,420,1781,1063,1136,772,948,821
1030,606,388,925,657,1321,738,1199,421,1781,1061,1135,773,947,823
1031,606,389,924,659,1319,739,1200,422,1781,1061,1135,773,947,822
1032,607,389,924,658,1320,739,1200,423,1781,1061,1137,773,947,824
1033,607,389,925,659,1319,739,1199,423,1783,1060,1136,773,948,824
1034,607,388,926,659,1319,740,1199,423,1783,1060,1138,774,947,826
1035,608,388,927,658,1318,739,1201,423,1781,1061,1137,773,947,827
1036,609,388,927,659,1317,741,1199,423,1783,1061,1138,772,946,826
1037,607,389,927,659,1318,741,1199,424,1782,1060,1138,774,945,825
1038,608,389,927,659,1319,742,1197,422,1784,1059,1138,774,946,824
1039,608,390,927,659,1318,742,1198,423,1782,1059,1139,773,946,826
1040,607,389,926,658,1318,742,1199,421,1782,1059,1138,775,945,826
1041,608,390,926,657,1317,744,1200,421,1782,1061,1137,774,946,825
1042,607,389,927,658,1318,744,1199,422,1783,1060,1138,774,945,824
1043,607,390,927,658,1317,743,1199,422,1783,1060,1137,773,946,825
1044,607,389,927,657,1318,743,1199,422,1782,1060,1138,772,947,822
1045,608,388,927,657,1319,743,1197,421,1783,1060,1138,771,947,822
1046,607,389,926,658,1320,742,1197,422,1783,1059,1139,772,946,821
1047,607,390,925,658,1320,742,1196,421,1783,1060,1138,773,947,823
1048,607,390,924,659,1321,743,1195,421,1783,1060,1139,772,946,825
1049,606,389,924,659,1322,742,1197,420,1783,1060,1138,772,945,824
1050,606,390,925,659,1323,742,1196,420,1782,1060,1136,772,944,825
1051,605,390,925,660,1323,742,1196,421,1783,1060,1137,773,945,824
1052,606,392,925,659,1323,742,1196,420,1783,1060,1137,772,945,825
1053,605,391,925,660,1322,742,1197,421,1782,1061,1137,772,944,825
1054,605,391,925,661,1323,742,1198,420,1783,1059,1137,772,943,824
1055,605,390,924,661,1323,742,1199,421,1781,1061,1138,772,943,824
1056,606,390,922,661,1324,743,1198,421,1782,1060,1138,773,942,825
1057,606,390,922,661,1324,744,1199,421,1782,1061,1137,774,941,826
1058,606,390,921,660,1325,745,1200,420,1781,1061,1138,772,941,826
1059,607,390,920,660,1324,746,1200,420,1781,1060,1137,774,942,827
1060,608,390,919,661,1324,747,1200,421,1782,1060,1137,773,940,827
1061,608,388,919,661,1324,748,1201,422,1781,1060,1136,775,941,827
1062,607,389,919,660,1323,748,1201,423,1781,1061,1136,773,942,826
1063,607,388,917,660,1324,749,1200,423,1781,1061,1137,775,942,827
1064,606,390,917,661,1322,750,1201,423,1783,1062,1136,774,941,826
1065,607,389,916,660,1323,749,1201,425,1783,1061,1137,775,941,826
1066,607,389,917,660,1322,748,1201,425,1782,1062,1138,774,940,826
1067,606,389,917,661,1323,747,1203,426,1783,1061,1137,774,939,826
1068,607,389,917,660,1322,748,1203,425,1783,1062,1137,774,939,826
1069,607,390,916,659,1322,749,1204,426,1783,1061,1137,773,938,827
1070,606,389,917,660,1322,748,1203,427,1783,1062,1137,774,939,824
1071,608,391,917,660,1321,749,1204,427,1784,1062,1138,775,938,824
1072,607,390,916,661,1323,748,1202,427,1783,1061,1137,774,938,824
1073,608,391,915,661,1322,749,1203,428,1784,1061,1136,774,937,823
1074,608,389,915,662,1323,749,1203,429,1784,1061,1136,774,936,823
1075,608,390,914,662,1322,749,1202,428,1784,1061,1136,774,937,823
1076,609,390,913,661,1323,749,1202,428,1782,1062,1135,773,936,823
1077,608,390,912,661,1322,750,1202,428,1782,1062,1134,773,937,823
1078,608,389,912,661,1322,750,1202,427,1781,1063,1134,773,937,822
1079,608,389,912,661,1321,749,1201,428,1782,1062,1135,773,937,822
1080,608,390,912,661,1322,748,1201,429,1781,1063,1134,773,937,821
1081,608,390,913,662,1321,748,1202,429,1781,1063,1133,773,936,823
1082,608,389,912,660,1320,747,1201,429,1780,1063,1134,773,937,821
1083,608,390,913,660,1320,749,1201,430,1781,1063,1134,773,938,822
1084,608,390,912,661,1318,749,1202,431,1781,1064,1134,773,937,823
1085,609,390,912,661,1319,749,1204,431,1781,1064,1134,773,937,823
1086,609,390,913,660,1319,750,1203,432,1782,1064,1134,774,936,825
1087,608,390,912,661,1319,748,1205,431,1782,1064,1136,773,936,824
1088,609,390,912,660,1318,749,1204,432,1782,1063,1135,775,935,824
1089,609,391,912,660,1319,748,1205,431,1783,1064,1135,774,936,824
1090,609,389,912,661,1318,748,1205,432,1783,1063,1135,773,935,824
1091,609,390,913,660,1318,749,1204,431,1783,1064,1137,773,934,825
1092,609,389,912,661,1318,747,1206,431,1782,1065,1135,773,934,825
1093,609,389,911,661,1319,746,1206,432,1783,1065,1135,773,936,827
1094,610,389,911,662,1317,746,1205,431,1783,1065,1136,773,935,826
1095,610,389,910,661,1317,746,1205,431,1783,1066,1135,773,936,827
1096,611,389,910,662,1318,747,1206,430,1783,1067,1136,773,935,827
1097,610,388,910,662,1317,747,1206,431,1781,1066,1136,774,936,827
1098,610,389,910,662,1318,747,1205,431,1782,1066,1136,773,936,827
1099,610,390,909,662,1319,746,1205,432,1782,1067,1136,772,936,827
1100,610,389,910,661,1318,747,1204,433,1782,1068,1137,772,936,828
1101,610,389,909,661,1318,746,1205,431,1781,1069,1137,771,936,827
1102,609,389,910,661,1319,745,1205,432,1782,1070,1137,771,935,825
1103,609,389,910,659,1318,746,1204,431,1782,1070,1137,771,934,825
1104,609,390,909,660,1319,745,1204,430,1782,1071,1137,771,934,826
1105,609,390,909,660,1319,747,1204,431,1782,1071,1137,770,934,825
1106,608,390,909,660,1320,746,1203,431,1780,1070,1137,769,934,825
1107,607,391,909,659,1321,746,1203,430,1781,1071,1137,771,933,825
1108,607,391,910,660,1321,747,1203,430,1780,1071,1138,771,933,825
1109,608,392,911,661,1322,747,1203,429,1781,1071,1138,771,933,825
1110,608,392,911,660,1322,747,1202,430,1780,1072,1137,771,933,824
1111,607,392,910,661,1322,748,1204,430,1781,1073,1137,771,933,824
1112,607,392,909,662,1323,748,1204,431,1781,1074,1137,770,932,824
1113,608,392,910,662,1323,749,1204,430,1779,1074,1135,769,931,825
1114,607,393,910,663,1323,750,1205,430,1780,1073,1135,769,928,825
1115,607,392,911,663,1323,749,1204,430,1780,1073,1136,769,928,824
1116,607,392,911,662,1324,749,1204,430,1780,1072,1136,769,927,826
1117,606,391,910,664,1322,749,1204,431,1780,1073,1137,769,929,826
1118,606,389,910,664,1321,748,1204,430,1781,1071,1137,769,929,825
1119,605,390,909,664,1323,748,1203,430,1781,1071,1136,768,927,825
1120,607,389,910,665,1322,748,1203,429,1781,1071,1137,768,927,825
1121,606,389,909,664,1321,747,1204,431,1780,1071,1137,768,927,824
1122,606,390,909,665,1322,747,1203,431,1780,1072,1137,767,927,825
1123,605,390,910,665,1320,748,1203,430,1780,1072,1136,767,928,823
1124,605,391,910,664,1321,748,1203,428,1780,1070,1136,767,927,824
1125,604,391,911,665,1321,749,1203,427,1780,1072,1135,767,928,824
1126,605,392,911,665,1320,748,1203,427,1781,1072,1133,765,926,825
1127,603,392,911,663,1321,747,1203,428,1780,1072,1134,766,926,826
1128,604,392,913,664,1321,748,1202,428,1779,1071,1134,765,926,825
1129,603,393,912,665,1320,749,1202,428,1778,1071,1134,765,925,824
1130,603,392,913,665,1320,749,1203,429,1778,1072,1133,764,924,824
1131,604,392,913,666,1320,748,1202,428,1780,1072,1134,766,923,825
1132,603,391,914,665,1319,747,1201,428,1780,1072,1134,765,924,824
1133,602,393,914,666,1319,747,1200,428,1780,1073,1133,766,924,823
1134,603,393,914,666,1319,747,1198,428,1781,1071,1133,766,924,823
1135,601,392,913,665,1319,746,1199,427,1780,1071,1132,765,924,823
1136,602,391,913,664,1319,747,1199,427,1779,1071,1133,766,924,823
1137,601,393,913,665,1318,746,1198,427,1779,1070,1132,766,926,822
1138,601,393,914,665,1317,745,1197,428,1779,1070,1131,766,925,821
1139,601,393,915,666,1316,746,1195,428,1779,1070,1131,766,923,822
1140,601,393,916,666,1317,745,1197,428,1780,1071,1131,767,924,822
1141,601,393,915,666,1317,746,1195,429,1778,1071,1131,767,923,822
1142,600,394,916,665,1317,745,1197,428,1780,1070,1132,767,922,822
1143,601,393,915,667,1317,746,1197,428,1781,1071,1133,767,922,822
1144,600,395,915,666,1317,747,1198,429,1781,1071,1133,766,922,822
1145,601,394,914,665,1317,747,1199,429,1781,1071,1132,767,922,824
1146,600,394,914,665,1316,747,1199,428,1780,1072,1132,767,921,823
1147,601,393,914,666,1315,748,1199,428,1780,1071,1132,768,922,824
1148,600,395,913,667,1316,747,1197,427,1780,1072,1132,768,922,823
1149,601,395,913,666,1316,748,1198,426,1778,1071,1132,767,921,824
1150,600,394,913,667,1317,746,1198,426,1779,1071,1131,768,922,824
1151,600,394,912,667,1317,747,1197,427,1780,1071,1130,767,921,825
1152,600,394,911,665,1317,746,1197,426,1779,1071,1131,767,921,824
1153,601,394,912,666,1317,746,1197,424,1780,1071,1131,768,921,825
1154,601,394,912,666,1317,747,1196,424,1779,1072,1132,769,920,825
1155,601,395,912,665,1318,748,1196,423,1780,1071,1132,768,920,826
1156,601,394,911,665,1317,747,1196,424,1779,1070,1131,767,919,825
1157,601,394,911,665,1318,746,1195,423,1780,1070,1131,767,921,825
1158,601,395,911,665,1318,746,1196,425,1781,1069,1132,767,920,826
1159,602,393,910,665,1318,747,1196,425,1780,1068,1132,766,920,825
1160,601,392,911,665,1318,746,1197,425,1781,1069,1135,766,919,825
1161,601,391,910,665,1318,747,1195,425,1781,1069,1136,767,920,826
1162,601,392,911,665,1318,746,1194,426,1781,1069,1135,767,920,825
1163,602,390,912,666,1318,748,1194,424,1780,1068,1133,767,919,826
1164,601,391,911,665,1317,747,1193,425,1780,1069,1134,768,920,826
1165,602,391,911,665,1318,748,1193,425,1780,1068,1134,767,919,827
1166,601,391,911,664,1318,749,1193,425,1781,1067,1135,766,920,828
1167,601,391,911,663,1318,747,1192,423,1781,1068,1134,765,919,827
1168,602,391,911,662,1317,748,1193,422,1780,1068,1134,765,919,828
1169,601,390,911,661,1318,747,1193,421,1780,1069,1134,764,918,827
1170,602,390,910,662,1318,748,1193,421,1781,1069,1132,765,919,826
1171,601,390,910,662,1319,748,1192,421,1780,1070,1133,766,919,828
1172,601,390,910,662,1319,748,1193,422,1780,1069,1133,764,920,828
1173,600,390,910,663,1320,748,1191,422,1781,1069,1134,764,920,829
1174,601,388,910,662,1321,748,1192,422,1781,1069,1136,763,921,829
1175,602,389,910,663,1320,748,1190,422,1781,1069,1137,764,920,830
1176,601,388,910,663,1322,748,1190,422,1780,1070,1136,766,921,831
